id,name,district,region,ig_address,game_x,game_y,real_life,real_lat,real_lng,tags,ingame_photo,reallife_photo
L86,Fence,,Vice Beach,"Fence, Vice Beach",1815.3103641613782,1565.9248453074824,"The Gates Hotel South Beach, 2360 Collins Ave, Miami Beach, FL 33139, USA",25.7993599,-80.127821,hotel,landmarks/Vice_Beach/L86_Fence_ingame.jpg,landmarks/Vice_Beach/L86_Fence_reallife.jpg
L87,Firefly Plaza,,Vice Beach,"Firefly Plaza, Vice Beach",1726.9920000000002,1673.875,"2421 Lake Pancoast Dr, Miami Beach, FL 33140, USA",25.8007002,-80.1277233,,landmarks/Vice_Beach/L87_Firefly_Plaza_ingame.jpg,landmarks/Vice_Beach/L87_Firefly_Plaza_reallife.jpg
L88,?,Washington Beach,Vice Beach,"?, Washington Beach, Vice Beach",1866.5531400721864,1679.4261903141519,"Portugal Tower Condominium, 3200 Collins Ave, Miami, FL 33140, USA",25.807557,-80.12412789999999,residential,landmarks/Vice_Beach/L88_unnamed_ingame.jpg,landmarks/Vice_Beach/L88_unnamed_reallife.jpg
L89,?,,Vice Beach,"?, Vice Beach",1670.7603281612382,1823.2621821245648,"Tower 41, 4209 Pine Tree Dr, Miami Beach, FL 33140, USA",25.8140407,-80.1254986,,landmarks/Vice_Beach/L89_unnamed_ingame.jpg,landmarks/Vice_Beach/L89_unnamed_reallife.jpg
L90,?,,Vice Beach,"?, Vice Beach",1621.495921624004,1979.8417723776647,"Guildford House Condominium, 9800 W Bay Harbor Dr, Bay Harbor Islands, FL 33154, USA",25.8888385,-80.1335891,,landmarks/Vice_Beach/L90_unnamed_ingame.jpg,landmarks/Vice_Beach/L90_unnamed_reallife.jpg
L91,?,,Vice Beach,"?, Vice Beach",,,"Mount Sinai Comprehensive Cancer Center, 4306 Alton Rd, Miami Beach, FL 33140, USA",25.811983,-80.140846,public,landmarks/Vice_Beach/L91_unnamed_ingame.jpg,
L92,?,,Vice Beach,"?, Vice Beach",1116.5,2118,"Muriel & Sherman Simon Building, 4302 Alton Rd, Miami Beach, FL 33140, USA",25.814242,-80.1397799,public,landmarks/Vice_Beach/L92_unnamed_ingame.jpg,landmarks/Vice_Beach/L92_unnamed_reallife.jpg
L93,?,,Vice Beach,"?, Vice Beach",823.9426633268492,2051.6796099220765,"Samuel L. Jacobson Healthcare Center, Lowenstein Building, 4304 Alton Rd, Miami Beach, FL 33140, USA",25.8149948,-80.13969039999999,public,landmarks/Vice_Beach/L93_unnamed_ingame.jpg,landmarks/Vice_Beach/L93_unnamed_reallife.jpg
L94,?,,Vice Beach,"?, Vice Beach",735.4797074373057,2011.3139237396342,"Donald L. Golden Family Medical Building, 4308 Alton Rd, Miami Beach, FL 33140, USA",25.8148808,-80.1405032,public,,landmarks/Vice_Beach/L94_unnamed_reallife.jpg
L95,?,,Vice Beach,"?, Vice Beach",939,2083.5,"Maribel G. Blum Pavilion, 4300 Alton Rd, Miami Beach, FL 33140, USA",25.8122449,-80.1396632,public,landmarks/Vice_Beach/L95_unnamed_ingame.jpg,landmarks/Vice_Beach/L95_unnamed_reallife.jpg
L96,?,,Vice Beach,"?, Vice Beach",1036.645,2105.5505000000003,"Polly & Baron DeHirsch Meyer Tower, 4300 Alton Rd, Miami, FL 33140, USA",25.8110933,-80.1434608,,landmarks/Vice_Beach/L96_unnamed_ingame.jpg,landmarks/Vice_Beach/L96_unnamed_reallife.jpg
L97,?,,Vice Beach,"?, Vice Beach",1174.9098622721613,1931.9322943212587,"Mount Sinai Medical Center Main Parking Garage, 4300 Alton Rd, Miami Beach, FL 33140, USA",25.8142247,-80.1391222,public,landmarks/Vice_Beach/L97_unnamed_ingame.jpg,landmarks/Vice_Beach/L97_unnamed_reallife.jpg
L98,?,,Vice Beach,"?, Vice Beach",1295.5018732822668,1850.6645641944733,"Ascher Building, 4306 Alton Rd Fl 2, Miami Beach, FL 33140, USA",25.8153982,-80.1382667,public,landmarks/Vice_Beach/L98_unnamed_ingame.jpg,landmarks/Vice_Beach/L98_unnamed_reallife.jpg
L99,?,,Vice Beach,"?, Vice Beach",1108.0824581241832,1711.5463160156164,"Pelican Harbor Marina, 1275 NE 79th St, Miami, FL 33138, USA",25.849473,-80.1667227,,landmarks/Vice_Beach/L99_unnamed_ingame.jpg,landmarks/Vice_Beach/L99_unnamed_reallife.jpg
L100,?,SW 4th St,Vice Beach,"?, SW 4th St, Vice Beach",,,"Senator Law Center, 767 Arthur Godfrey Rd, Miami Beach, FL 33140, USA",25.8140309,-80.1323122,,,landmarks/Vice_Beach/L100_unnamed_reallife.jpg
L101,Vice Beach Welcome Mural,,Vice Beach,"Vice Beach Welcome Mural, Vice Beach",1405.327,1753.3645,"Miami Beach Welcome Mural, 770 Arthur Godfrey Rd, Miami Beach, FL 33140, USA",25.8135922,-80.132316,,landmarks/Vice_Beach/L101_Vice_Beach_Welcome_Mural_ingame.jpg,landmarks/Vice_Beach/L101_Vice_Beach_Welcome_Mural_reallife.jpg
L102,?,Vickery Dr,Vice Beach,"?, Vickery Dr, Vice Beach",1448.0456758365513,1660.5854031145889,"Sunset Harbour South Condo, 1800 Purdy Ave, Miami Beach, FL 33139, USA",25.7944045,-80.1447247,residential,landmarks/Vice_Beach/L102_unnamed_ingame.jpg,landmarks/Vice_Beach/L102_unnamed_reallife.jpg
L103,?,Ocean Beach,Vice Beach,"?, Ocean Beach, Vice Beach",1626,1430.2602928220979,"New World Center, 500 17th St, Miami Beach, FL 33139, USA",25.7916128,-80.1335235,,landmarks/Vice_Beach/L103_unnamed_ingame.jpg,landmarks/Vice_Beach/L103_unnamed_reallife.jpg
L104,Effluvia,Ocean Beach,Vice Beach,"Effluvia, Ocean Beach, Vice Beach",1492,1342.5,"1111 Lincoln Rd, Miami Beach, FL 33139, USA",25.7909106,-80.140205,enterable leisure,landmarks/Vice_Beach/L104_Effluvia_ingame.jpg,landmarks/Vice_Beach/L104_Effluvia_reallife.jpg
L105,?,Ocean Beach,Vice Beach,"?, Ocean Beach, Vice Beach",1424.434,1393.208,"Lincoln Palace Condo, 1658 Bay Rd, Miami Beach, FL 33139, USA",25.790838,-80.14393199999999,l4 residential,landmarks/Vice_Beach/L105_unnamed_ingame.jpg,landmarks/Vice_Beach/L105_unnamed_reallife.jpg
L106,?,Ocean Beach,Vice Beach,"?, Ocean Beach, Vice Beach",1357.434,1408.717,"1670 Lincoln Ct, Miami Beach, FL 33139, USA",25.7911655,-80.1443646,residential,landmarks/Vice_Beach/L106_unnamed_ingame.jpg,landmarks/Vice_Beach/L106_unnamed_reallife.jpg
L107,?,Ocean Beach,Vice Beach,"?, Ocean Beach, Vice Beach",1347.453,1358.217,"1662 Lincoln Ct, Miami Beach, FL 33139, USA",25.7909646,-80.14451319999999,residential,landmarks/Vice_Beach/L107_unnamed_ingame.jpg,landmarks/Vice_Beach/L107_unnamed_reallife.jpg
L108,?,Ocean Beach,Vice Beach,"?, Ocean Beach, Vice Beach",1441.5,1335,"Herzog and de Meuron Building, 1111 Lincoln Rd 7th Floor, Miami Beach, FL 33139, USA",25.7907494,-80.14097149999999,,,landmarks/Vice_Beach/L108_unnamed_reallife.jpg
L109,?,Ocean Beach,Vice Beach,"?, Ocean Beach, Vice Beach",1331.46,1251.2930000000001,"Lincoln Bay Towers, 1450 Lincoln Rd, Miami Beach, FL 33139, USA",25.7901125,-80.1444995,residential,landmarks/Vice_Beach/L109_unnamed_ingame.jpg,landmarks/Vice_Beach/L109_unnamed_reallife.jpg
L110,?,Ocean Beach,Vice Beach,"?, Ocean Beach, Vice Beach",1474.9773303223749,1265.2793744972869,"Lincoln Center, 1100 Lincoln Rd Mall, Miami Beach, FL 33139, USA",25.7900228,-80.14085209999999,,landmarks/Vice_Beach/L110_unnamed_ingame.jpg,landmarks/Vice_Beach/L110_unnamed_reallife.jpg
L111,?,Ocean Beach,Vice Beach,"?, Harborside Ave, Ocean Beach, Vice Beach",1310,1140,"Capri South Beach, 1445 16th St, Miami Beach, FL 33139, USA",25.7892826,-80.1447046,,landmarks/Vice_Beach/L111_unnamed_ingame.jpg,landmarks/Vice_Beach/L111_unnamed_reallife.jpg
L112,?,Ocean Beach,Vice Beach,"?, Harborside Ave, Ocean Beach, Vice Beach",1343.7332568850188,920.5616972593367,"Flamingo South Beach, 1504 Bay Rd, Miami Beach, FL 33139, USA",25.7875706,-80.14422479999999,,landmarks/Vice_Beach/L112_unnamed_ingame.jpg,landmarks/Vice_Beach/L112_unnamed_reallife.jpg
L113,?,,Vice-Dale County,"?, Vice-Dale County",812.2739350101333,935.1528391339945,"Flagler Memorial Monument, 1 Flagler Memorial Is, Miami Beach, FL 33139, USA",25.7851827,-80.1527397,landmark,landmarks/Vice-Dale_County/L113_unnamed_ingame.jpg,landmarks/Vice-Dale_County/L113_unnamed_reallife.jpg
L114,?,Ocean Beach,Vice Beach,"?, Ocean Beach, Vice Beach",1263.273200596559,572.9935254149137,"The Waverly South Beach, 1330 West Ave, Miami Beach, FL 33139, USA",25.784946,-80.1424723,residential,landmarks/Vice_Beach/L114_unnamed_ingame.jpg,landmarks/Vice_Beach/L114_unnamed_reallife.jpg
L115,?,Ocean Beach,Vice Beach,"?, Ocean Beach, Vice Beach",1445.1696358788722,553.3291177464196,"1025 Alton Rd, Miami Beach, FL 33139, USA",25.7811661,-80.1406494,,landmarks/Vice_Beach/L115_unnamed_ingame.jpg,landmarks/Vice_Beach/L115_unnamed_reallife.jpg
L116,?,Ocean Beach,Vice Beach,"?, Ocean Beach, Vice Beach",1263.4239522453777,400.96601790798337,"The Floridian, 650 West Ave, Miami Beach, FL 33139, USA",25.7767964,-80.14232530000001,residential,landmarks/Vice_Beach/L116_unnamed_ingame.jpg,landmarks/Vice_Beach/L116_unnamed_reallife.jpg
L117,? (N),Ocean Beach,Vice Beach,"? (N), Ocean Beach, Vice Beach",1295,322.5,"The Bentley Bay Condominiums, 520-540 West Ave, Miami Beach, FL 33139, USA",25.7756635,-80.1422556,residential,landmarks/Vice_Beach/L117_N_ingame.jpg,landmarks/Vice_Beach/L117_N_reallife.jpg
L118,?,Ocean Beach,Vice Beach,"?, Ocean Beach, Vice Beach",1490.8078190182232,89.44041655941061,"Icon at South Beach, Alton Rd, Miami Beach, FL 33139, USA",25.7739882,-80.1411574,,landmarks/Vice_Beach/L118_unnamed_ingame.jpg,landmarks/Vice_Beach/L118_unnamed_reallife.jpg
L119,?,Ocean Beach,Vice Beach,"?, Ocean Beach, Vice Beach",1478.7384113930614,-33.62084388536272,"Murano Grande, 400 Alton Rd, Miami Beach, FL 33139, USA",25.7731379,-80.14060429999999,,landmarks/Vice_Beach/L119_unnamed_ingame.jpg,landmarks/Vice_Beach/L119_unnamed_reallife.jpg
L120,Vice Beach Marina,Ocean Beach,Vice Beach,"Vice Beach Marina, Ocean Beach, Vice Beach",1356.6911961431344,-111.85990307066652,"Miami Beach Marina, 300 Alton Rd, Miami Beach, FL 33139, USA",25.7716239,-80.1397398,l1 transportation,landmarks/Vice_Beach/L120_Vice_Beach_Marina_ingame.jpg,landmarks/Vice_Beach/L120_Vice_Beach_Marina_reallife.jpg
L121,?,Ocean Beach,Vice Beach,"?, Ocean Beach, Vice Beach",1632.961,-207.48049999999998,"Apogee Condominium, 800 South Pointe Dr, Miami Beach, FL 33139, USA",25.7679638,-80.13630309999999,residential,landmarks/Vice_Beach/L121_unnamed_ingame.jpg,landmarks/Vice_Beach/L121_unnamed_reallife.jpg
L122,?,Ocean Beach,Vice Beach,"?, Ocean Beach, Vice Beach",1746.8698473432553,-199.56463543552562,"Portofino Tower, 300 South Pointe Dr, Miami Beach, FL 33139, USA",25.7677055,-80.1348768,,landmarks/Vice_Beach/L122_unnamed_ingame.jpg,landmarks/Vice_Beach/L122_unnamed_reallife.jpg
L123,?,Ocean Beach,Vice Beach,"?, Ocean Beach, Vice Beach",1838.7327928961618,-259.3817472845452,"South Pointe Tower, 400 South Pointe Dr, Miami Beach, FL 33139, USA",25.7672946,-80.1341836,,,landmarks/Vice_Beach/L123_unnamed_reallife.jpg
L124,?,,Dalton Island,"?, Dalton Island",2009.0612562193805,-1121.3236744059786,"Palazzo del Sol, 7000 Fisher Island Dr, Miami Beach, FL 33109, USA",25.7633615,-80.1370677,residential,,landmarks/Dalton_Island/L124_unnamed_reallife.jpg
L125,?,,Dalton Island,"?, Dalton Island",2108.7222246402303,-1235.2763805368345,"Villa del Mare, 7292 Fisher Island Dr, Miami Beach, FL 33109, USA",25.762287,-80.134708,residential,,landmarks/Dalton_Island/L125_unnamed_reallife.jpg
L126,?,,Gloriana Key,"?, Gloriana Key",827.7086693533606,-1193.627035754444,"QR2W+Q67 Miami, Florida, USA",25.7519125,-80.1544531,transportation,landmarks/Gloriana_Key/L126_unnamed_ingame.jpg,landmarks/Gloriana_Key/L126_unnamed_reallife.jpg
L127,Tennis Stadium,,Catalan Key,"Tennis Stadium, Catalan Key",-311.6688314049143,-1868.6415382734203,"Crandon Park Tennis Center, 7300 Crandon Blvd, Key Biscayne, FL 33149, USA",25.7083248,-80.1591495,l1 leisure,landmarks/Catalan_Key/L127_Tennis_Stadium_ingame.jpg,landmarks/Catalan_Key/L127_Tennis_Stadium_reallife.jpg
L128,?,Tequesta Retreat,Vice City,"?, Tequesta Retreat, Vice City",-46.25740629673703,-1085.5338109055383,"Brickell Key One, 520 Brickell Key Dr, Miami, FL 33131, USA",25.7672121,-80.1842655,,landmarks/Vice_City/L128_unnamed_ingame.jpg,landmarks/Vice_City/L128_unnamed_reallife.jpg
L129,?,Tequesta Retreat,Vice City,"?, Tequesta Retreat, Vice City",-132.28330326721266,-1125.7794403105074,"Brickell Key Two, 540 Brickell Key Dr, Miami, FL 33131, USA",25.7680028,-80.1837141,,landmarks/Vice_City/L129_unnamed_ingame.jpg,landmarks/Vice_City/L129_unnamed_reallife.jpg
L130,Pegassi Residences South Tower,Tequesta Retreat,Vice City,"Pegassi Residences South Tower, Tequesta Retreat, Vice City",48.472579677785916,-1081.4315122946155,"The Ritz-Carlton Residences, 15701 Collins Ave, Sunny Isles Beach, FL 33160, USA",25.9221974,-80.121749,enterable residential unconfirmed,landmarks/Vice_City/L130_Pegassi_Residences_South_Tower_ingame.jpg,landmarks/Vice_City/L130_Pegassi_Residences_South_Tower_reallife.jpg
L131,Pegassi Residences North Tower,Tequesta Retreat,Vice City,"Pegassi Residences North Tower, Tequesta Retreat, Vice City",1.6837440704182427,-956.2713770449071,"Aston Martin Residences, 300 Biscayne Blvd Way, Miami, FL 33131, USA",25.7705283,-80.18826059999999,enterable residential unconfirmed,landmarks/Vice_City/L131_Pegassi_Residences_North_Tower_ingame.jpg,landmarks/Vice_City/L131_Pegassi_Residences_North_Tower_reallife.jpg
L132,?,,Port Vice City,"?, Port Vice City",323.0430387018531,-468.13257133565537,"Carnival Cruise Line, 1015 N America Wy, Miami, FL 33132, USA",25.778738,-80.1779293,,,landmarks/Port_Vice_City/L132_unnamed_reallife.jpg
L133,?,,Port Vice City,"?, Port Vice City",221.32007137391867,-448.81794960754485,"Port of Miami Parking Garage G, 921 N America Wy, Miami, FL 33132, USA",25.7792566,-80.1792476,,,landmarks/Port_Vice_City/L133_unnamed_reallife.jpg
L134,?,,Port Vice City,"?, Port Vice City",394.06000311957064,-355.337255252293,"Cruise Terminal F, 1103 N Cruise Blvd, Miami, FL 33132, USA",25.7787235,-80.17497379999999,,landmarks/Port_Vice_City/L134_unnamed_ingame.jpg,landmarks/Port_Vice_City/L134_unnamed_reallife.jpg
L135,?,,Rialto Islands,"?, Rialto Islands",734.2952267629132,1265.1878836257529,"1427 N Venetian Way, Miami Beach, FL 33139, USA",25.7908931,-80.1662358,residential,landmarks/Rialto_Islands/L135_unnamed_ingame.jpg,landmarks/Rialto_Islands/L135_unnamed_reallife.jpg
L136,?,,Rialto Islands,"?, Rialto Islands",721.1241560495667,1334.887694022047,"1396 S Venetian Way, Miami Beach, FL 33139, USA",25.790388,-80.16607599999999,residential,landmarks/Rialto_Islands/L136_unnamed_ingame.jpg,landmarks/Rialto_Islands/L136_unnamed_reallife.jpg
L137,?,,Rialto Islands,"?, Rialto Islands",515.8753199019059,1415.4061842980252,"400 E San Marino Dr, Miami Beach, FL 33139, USA",25.792632,-80.1628885,residential,landmarks/Rialto_Islands/L137_unnamed_ingame.jpg,landmarks/Rialto_Islands/L137_unnamed_reallife.jpg
L138,?,,Rialto Islands,"?, Rialto Islands",480.7884999999999,1467.025,"420 W San Marino Dr, Miami Beach, FL 33139, USA",25.7930393,-80.1636576,residential,landmarks/Rialto_Islands/L138_unnamed_ingame.jpg,landmarks/Rialto_Islands/L138_unnamed_reallife.jpg
L139,?,,Rialto Islands,"?, Rialto Islands",450.03099999999995,1410.761,"416 W San Marino Dr, Miami Beach, FL 33139, USA",25.7929074,-80.1638194,residential,landmarks/Rialto_Islands/L139_unnamed_ingame.jpg,landmarks/Rialto_Islands/L139_unnamed_reallife.jpg
L140,?,,Rialto Islands,"?, Rialto Islands",452.2149999999999,1375.233,"205 E San Marino Dr, Miami Beach, FL 33139, USA",25.7900275,-80.1621065,residential reused,landmarks/Rialto_Islands/L140_unnamed_ingame.jpg,landmarks/Rialto_Islands/L140_unnamed_reallife.jpg
L141,?,,Rialto Islands,"?, Rialto Islands",338.3829999999999,1280.9699999999998,"212 W Dilido Dr, Miami Beach, FL 33139, USA",25.7887213,-80.1596821,residential,landmarks/Rialto_Islands/L141_unnamed_ingame.jpg,
L142,?,,Rialto Islands,"?, Rialto Islands",470.81899999999996,1315.971,"610 W Dilido Dr, Miami Beach, FL 33139, USA",25.7930174,-80.1599966,residential reused,landmarks/Rialto_Islands/L142_unnamed_ingame.jpg,landmarks/Rialto_Islands/L142_unnamed_reallife.jpg
L143,?,,Rialto Islands,"?, Rialto Islands",482.5629999999999,1273.8405,"440 W Dilido Dr, Miami Beach, FL 33139, USA",25.7911961,-80.15981839999999,residential,landmarks/Rialto_Islands/L143_unnamed_ingame.jpg,landmarks/Rialto_Islands/L143_unnamed_reallife.jpg
L144,?,,Rialto Islands,"?, Rialto Islands",487.58399999999995,1255.6545,"430 W Dilido Dr, Miami Beach, FL 33139, USA",25.7910551,-80.1598307,residential,,landmarks/Rialto_Islands/L144_unnamed_reallife.jpg
L145,?,,Rialto Islands,"?, Rialto Islands",499.9166269573068,1186.2349978358088,"10 W San Marino Dr, Miami Beach, FL 33139, USA",25.7881871,-80.1629616,residential unconfirmed,,landmarks/Rialto_Islands/L145_unnamed_reallife.jpg
L146,?,,Rialto Islands,"?, Rialto Islands",519.0290000000001,1082.4180000000001,"40 W San Marino Dr, Miami Beach, FL 33139, USA",25.7888867,-80.16369879999999,construction residential,landmarks/Rialto_Islands/L146_unnamed_ingame.jpg,landmarks/Rialto_Islands/L146_unnamed_reallife.jpg
L147,?,,Rialto Islands,"?, Rialto Islands",540.0056337460145,1045.3719587407443,"205 E San Marino Dr, Miami Beach, FL 33139, USA",25.7900275,-80.1621065,residential reused,landmarks/Rialto_Islands/L147_unnamed_ingame.jpg,landmarks/Rialto_Islands/L147_unnamed_reallife.jpg
L148,?,,Rialto Islands,"?, Rialto Islands",665.8866093170695,1117.797668018669,"212 W Dilido Dr, Miami Beach, FL 33139, USA",25.7887213,-80.1596821,residential reused,landmarks/Rialto_Islands/L148_unnamed_ingame.jpg,landmarks/Rialto_Islands/L148_unnamed_reallife.jpg
L149,?,,Rialto Islands,"?, Rialto Islands",305.0580000000001,1266.4989999999998,"941 N Venetian Dr, Miami Beach, FL 33139, USA",25.7909613,-80.1753754,residential,landmarks/Rialto_Islands/L149_unnamed_ingame.jpg,landmarks/Rialto_Islands/L149_unnamed_reallife.jpg
L150,?,,Rialto Islands,"?, Rialto Islands",302,1109.5,"1000 Venetian Way, Miami Beach, FL 33139, USA",25.7897615,-80.1739522,residential,landmarks/Rialto_Islands/L150_unnamed_ingame.jpg,landmarks/Rialto_Islands/L150_unnamed_reallife.jpg
L151,Redwood Suites,,Rialto Islands,"Redwood Suites, Rialto Islands",23.0886070757989,1209.4106028881283,"Venetian Isle Condominium, 801 N Venetian Dr, Miami Beach, FL 33139, USA",25.7906455,-80.1789093,residential,landmarks/Rialto_Islands/L151_Redwood_Suites_ingame.jpg,landmarks/Rialto_Islands/L151_Redwood_Suites_reallife.jpg
L152,?,,Rialto Islands,"?, Rialto Islands",98.88291061369836,1233.3520581949776,"1301 N Venetian Way, Miami Beach, FL 33139, USA",25.7911026,-80.1689841,residential unconfirmed,landmarks/Rialto_Islands/L152_unnamed_ingame.jpg,landmarks/Rialto_Islands/L152_unnamed_reallife.jpg
L153,?,,Rialto Islands,"?, Rialto Islands",148.38299999999992,1242.1754999999998,"250 E San Marino Dr, Miami Beach, FL 33139, USA",25.7913402,-80.1627348,residential,landmarks/Rialto_Islands/L153_unnamed_ingame.jpg,landmarks/Rialto_Islands/L153_unnamed_reallife.jpg
L154,?,,Rialto Islands,"?, Rialto Islands",203.7065,1258.6754999999998,"921 N Venetian Dr, Miami Beach, FL 33139, USA",25.7908624,-80.1762205,residential,landmarks/Rialto_Islands/L154_unnamed_ingame.jpg,landmarks/Rialto_Islands/L154_unnamed_reallife.jpg
L155,?,,Vice-Dale County,"?, Vice-Dale County",539.897,1965.1055,"79th St West Drawbridge, NE 79th St, Miami, FL 33138, USA",25.847998,-80.1712567,transportation,,landmarks/Vice-Dale_County/L155_unnamed_reallife.jpg
L156,?,,Waning Sands,"?, Waning Sands",329.45403700712245,4340.920555485698,"Towers of Quayside Tower I, 1000 Quayside Terrace, Miami, FL 33138, USA",25.8736952,-80.1684981,residential unconfirmed,landmarks/Waning_Sands/L156_unnamed_ingame.jpg,landmarks/Waning_Sands/L156_unnamed_reallife.jpg
L157,?,,Waning Sands,"?, Waning Sands",136.78165423279506,4271.896637851853,"Palm Bay Yacht Club Condominium, 780 NE 69th St, El Portal, FL 33138, USA",25.8389355,-80.1801394,residential,landmarks/Waning_Sands/L157_unnamed_ingame.jpg,landmarks/Waning_Sands/L157_unnamed_reallife.jpg
L158,?,,Waning Sands,"?, Waning Sands",-11.847617561880043,4244.636134328916,"Sailboat Cay, 13499 Biscayne Blvd, North Miami, FL 33181, USA",25.8995933,-80.1599349,residential,landmarks/Waning_Sands/L158_unnamed_ingame.jpg,landmarks/Waning_Sands/L158_unnamed_reallife.jpg
L159,?,,Waning Sands,"?, Waning Sands",-195.64630858715486,4537.248275562099,"CACTI Park of the Palm Beaches, 5444 N Haverhill Rd, West Palm Beach, FL 33407, USA",26.7550434,-80.112931,leisure unconfirmed,landmarks/Waning_Sands/L159_unnamed_ingame.jpg,landmarks/Waning_Sands/L159_unnamed_reallife.jpg
L160,Construction Site,,Waning Sands,"Construction Site, Waning Sands",-131.10187313723827,4219.01564462052,,,,construction,landmarks/Waning_Sands/L160_Construction_Site_ingame.jpg,
L161,Gas Station,,Waning Sands,"Gas Station, Waning Sands",-310.911241514651,4207.658541707389,,,,retail,landmarks/Waning_Sands/L161_Gas_Station_ingame.jpg,
L162,Water Tower,,Waning Sands,"Water Tower, Waning Sands",398.20860720770884,4163.858116599769,"Hollywood Water Tower, Hollywood, FL 33019, USA",26.0323801,-80.12863039999999,//may-not-exist utilities,landmarks/Waning_Sands/L162_Water_Tower_ingame.jpg,landmarks/Waning_Sands/L162_Water_Tower_reallife.jpg
L163,Evergreen Plaza?,,Waning Sands,"Evergreen Plaza?, Waning Sands",-413.3978753357153,4040.992121459689,"Cooper City Commons, Hollywood, FL 33024, USA",26.0320138,-80.2662814,retail unconfirmed,landmarks/Waning_Sands/L163_Evergreen_Plaza_ingame.jpg,
L164,Water Tower,,Leonard County,"Water Tower, Leonard County",-947.9837308304864,3205.1110141896406,,,,l4 utilities,landmarks/Leonard_County/L164_Water_Tower_ingame.jpg,
L165,Arrow Gas Station,Belville,Leonard County,"Arrow Gas Station, Belville, Leonard County",-772.3498330466709,2840.7454167982746,"9500 NW 7th Ave, Miami, FL 33150, USA",25.8620503,-80.2100833,retail unconfirmed,landmarks/Leonard_County/L165_Arrow_Gas_Station_ingame.jpg,landmarks/Leonard_County/L165_Arrow_Gas_Station_reallife.jpg
L166,Parking Lot,Belville,Leonard County,"Parking Lot, Belville, Leonard County",-810.6679495191704,2825.2696777852257,,,,transportation,,
L167,?,,Vice City,"?, Vice City",-191.6139659651202,2574.220481287113,"12000 Biscayne Blvd, Miami, FL 33181, USA",25.8869459,-80.165229,//may-not-exist unconfirmed,,landmarks/Vice_City/L167_unnamed_reallife.jpg
